policyholder_id,make,model,manufacture_year,vehicle_type,vin,registration_number,engine_capacity,fuel_type,seating_capacity,market_value,odometer_reading,has_anti_theft,has_airbags,has_abs,is_modified
ZW-PH-8746447356,Toyota,Corolla,2019,SEDAN,AX10V5VK3ZMJE3PUB,GXV 1895,1936,DIESEL,5,13330.35,115667,True,True,True,False
ZW-PH-4662071750,Nissan,Patrol,2012,SUV,3HY59EKZK7ZS6WJ5K,ELJ 1661,3973,DIESEL,5,5613.94,241974,False,True,True,False
ZW-PH-9423075344,Mazda,CX-5,2010,SEDAN,7B071DRKB22EM1PXX,MAT 6315,1795,PETROL,5,6262.51,373234,False,True,True,False
ZW-PH-1404786657,Toyota,Corolla,2018,SEDAN,EP8RXJV2D01X4ZVRU,RVG 6191,2275,PETROL,5,22924.11,160848,True,True,True,False
ZW-PH-9184026115,Suzuki,Dzire,2013,SEDAN,D3CU6ZKUD1ARHX4JR,FOV 6354,1959,PETROL,5,5175.2,318934,False,True,True,False
ZW-PH-6403209076,Volkswagen,Golf,2009,SEDAN,U80SXW60P1KY7EM7D,IMK 0989,1334,PETROL,5,5762.88,351175,True,True,True,False
ZW-PH-3450669800,Suzuki,Swift,2011,SEDAN,ECU08W2EBCGZCW1X3,YIU 8235,1919,PETROL,5,2214.71,351148,False,True,True,False
ZW-PH-9376129198,Ford,Fiesta,2011,TRUCK,XT4B2EFHCSYW02218,QQH 8313,3844,DIESEL,2,4562.28,331247,False,True,True,False
ZW-PH-4287158689,Toyota,Corolla,2012,SEDAN,B6J9MD1X14E930MYP,DEA 6204,2472,PETROL,5,14134.1,213276,False,True,True,False
ZW-PH-8546909687,Mercedes-Benz,Sprinter,2011,SEDAN,91YTLFXC9883CZ7PM,JKT 4952,1990,PETROL,5,18730.31,310387,False,True,True,False
ZW-PH-8546909687,Isuzu,KB,2024,TRUCK,VA5S0ABG4WDCT0FSR,IMW 7287,2777,PETROL,2,17032.75,43450,True,True,True,False
ZW-PH-7430807217,Isuzu,MU-X,2019,TRUCK,PMTBV5MRJKC9UVEUF,HAP 1031,3711,PETROL,5,16836.58,155957,True,True,True,False
ZW-PH-8966583097,Suzuki,Jimny,2012,SEDAN,HA8X3MSPJZTTDYWS2,NBW 2690,1320,PETROL,5,3402.79,295740,False,True,True,False
ZW-PH-0417218652,Mazda,Atenza,2009,SEDAN,TWSGUYZ7JNA9XARHH,PDJ 3099,2472,PETROL,5,5307.37,282908,False,True,True,False
ZW-PH-0417218652,Honda,CR-V,2016,SEDAN,CU74RBXM23TT16V2S,MDR 3160,1690,PETROL,5,9483.9,210005,False,True,True,False
ZW-PH-0417218652,Mazda,Demio,2014,SEDAN,T229P5YRC017AHC0K,LDI 5534,2216,PETROL,5,10718.29,202776,True,True,True,False
ZW-PH-3308404850,Mazda,Atenza,2014,SEDAN,PK7C18K65RA21G2SV,RHO 6573,1212,PETROL,5,9712.3,181992,False,True,True,False
ZW-PH-9791384703,BMW,1 Series,2012,SEDAN,A1Z0C7730VT0TK0K9,PTL 2739,1506,DIESEL,5,6620.87,272387,True,True,True,False
ZW-PH-9791384703,Mercedes-Benz,Sprinter,2017,HATCHBACK,5TDBFN3EZBSMBG1Y5,OTI 5787,2410,PETROL,5,13927.25,189489,False,True,True,False
ZW-PH-4758819839,Suzuki,Jimny,2011,HATCHBACK,G4WJYPUMEYF43WD28,WPN 5889,1504,PETROL,5,4743.95,292325,True,True,True,True
ZW-PH-7653994334,Mercedes-Benz,E-Class,2018,HATCHBACK,GGH3D6G79S03DUKTW,ABL 4575,2034,DIESEL,5,33407.77,196908,True,True,True,False
ZW-PH-7653994334,Toyota,Wish,2009,SEDAN,GF5BH2JXK5NHZJ33D,UYL 1811,2365,PETROL,5,12102.63,258790,True,True,True,False
ZW-PH-6839430699,Suzuki,Alto,2014,SEDAN,C1PJ6V2G8F73N8MZ5,JNI 0769,1264,PETROL,5,1553.4,223597,False,True,True,False
ZW-PH-2077626007,Nissan,Hardbody,2014,HATCHBACK,TXSKVW97GV4PALKA9,WKD 8904,1242,PETROL,5,10907.31,239594,False,True,True,True
ZW-PH-3968067553,Toyota,Prado,2013,HATCHBACK,TF7C0U3D8ZZJCXPHA,UWG 0073,1857,PETROL,5,9503.51,223132,False,True,True,False
ZW-PH-5621227514,Ford,Focus,2015,TRUCK,KW7AEWLE1XTXPRM46,OYS 1563,3701,DIESEL,2,9560.41,192148,False,True,True,False
ZW-PH-7742309674,Suzuki,Vitara,2018,SEDAN,L47546EN9GFDPAL1Z,VNI 1124,2320,PETROL,5,2076.99,142503,False,True,True,False
ZW-PH-1993889147,Mercedes-Benz,C-Class,2011,HATCHBACK,MFMLTJ8DVD62MV5DV,RKQ 4442,2003,PETROL,5,15567.7,269378,False,True,True,False
ZW-PH-1007023638,Mercedes-Benz,GLE,2019,SEDAN,U554RX2XAPVFBGNRS,RNK 4081,2217,PETROL,5,16773.96,163533,True,True,True,False
ZW-PH-1469980997,Mercedes-Benz,E-Class,2008,HATCHBACK,LNHUS88ZZ5E7TTKFF,ALI 4950,1522,PETROL,5,5999.98,344967,False,True,True,False
ZW-PH-1469980997,Mazda,BT-50,2017,HATCHBACK,0LTG5CTPAA0DJBG79,QTD 9215,1859,PETROL,5,1855.39,161495,False,True,True,False
ZW-PH-6699311602,Mazda,BT-50,2017,HATCHBACK,RUP8305TG9ZU32KPZ,RSM 9695,1307,PETROL,5,6206.63,200097,False,True,True,False
ZW-PH-3344866370,Mercedes-Benz,GLE,2017,SEDAN,XC79S0C4U4S8DWPU8,PPS 5056,2023,DIESEL,5,7596.16,210531,True,True,True,False
ZW-PH-7850282790,BMW,X5,2008,SEDAN,WG8CEU8TADFZMKKRG,HYV 8839,1779,PETROL,5,8448.44,345684,False,True,True,False
ZW-PH-6305874674,Isuzu,D-Max,2018,TRUCK,3CFBUFLFWRVE2GBY7,SDI 9243,3647,PETROL,2,6841.44,143785,False,True,True,False
ZW-PH-9758412604,Nissan,March,2010,SEDAN,U5Z7FDLHC0HXMAK6X,ZCO 7309,1370,DIESEL,5,9758.92,286544,False,True,True,False
ZW-PH-8645279093,Ford,Ranger,2011,TRUCK,SK3TY1VEFCZYMU44E,SOE 4571,4046,DIESEL,2,6983.18,335392,False,True,True,False
ZW-PH-8645279093,Isuzu,KB,2016,TRUCK,Y9SSTNDZ1ETH52BCZ,CCC 0074,3319,DIESEL,2,4921.52,212265,False,True,True,False
ZW-PH-9508842754,BMW,5 Series,2015,SEDAN,PV5942UKXLYKBJXTP,MMT 2638,2124,PETROL,5,5158.17,249189,False,True,True,False
ZW-PH-9508842754,Mercedes-Benz,E-Class,2014,SEDAN,LJZ497CE88VUA9HL8,XKZ 9213,1418,PETROL,5,24804.52,214255,False,True,True,False
ZW-PH-5710833878,BMW,X1,2016,SEDAN,G5YAAECGG75L8PTDX,OLS 3813,1952,PETROL,5,14797.74,212825,True,True,True,False
ZW-PH-3736425562,Ford,Focus,2023,TRUCK,H09AD5Z3RX7XZSK3U,DET 3136,3034,DIESEL,5,26268.18,50428,True,True,True,False
ZW-PH-1254961964,Mazda,Axela,2015,SEDAN,C1X5LLD3R03LY7DXK,UFR 5345,2490,DIESEL,5,4011.42,213321,False,True,True,False
ZW-PH-7349040797,Honda,Accord,2023,SEDAN,JXJU51SEXRTXE91CA,MLL 7358,2390,DIESEL,5,12547.73,53920,False,True,True,False
ZW-PH-1063046087,Suzuki,Jimny,2018,HATCHBACK,N6YZ8DUU24WJVYE17,ZNL 3239,2309,PETROL,5,2097.14,134006,False,True,True,False
ZW-PH-4415202887,Nissan,Qashqai,2015,SEDAN,NYZLHGCEXNW1U3PMC,GLK 5040,2351,PETROL,5,7685.73,185201,True,True,True,False
ZW-PH-8593962789,Mazda,BT-50,2011,SEDAN,6A3PB9J1RLKB1W0B5,PUE 4137,1313,PETROL,5,3957.74,309291,True,True,True,False
ZW-PH-3829107589,BMW,1 Series,2012,SEDAN,8YRKMC06N6MPZXJ4H,GXJ 3401,1511,DIESEL,5,7044.53,281589,True,True,True,False
ZW-PH-5900479447,Nissan,Navara,2014,TRUCK,XGJVXHSP3NHTU2S2E,WVN 4253,3375,PETROL,5,4658.67,183571,False,True,True,True
ZW-PH-5900479447,Nissan,Navara,2018,TRUCK,BNXWJ35B0V1W2M8P6,JFN 6032,3830,DIESEL,2,10947.86,143056,True,True,True,True
ZW-PH-2500762639,Mazda,Atenza,2008,SEDAN,FCX572L7EXTAAXAKR,OAE 1202,2345,PETROL,5,1448.76,396717,True,True,True,False
ZW-PH-1477553208,Isuzu,D-Max,2008,TRUCK,VGRVTH4PD9WW91ZCS,JUY 8031,3318,DIESEL,5,5878.99,285190,False,True,True,False
ZW-PH-5937609040,Ford,Ranger,2011,TRUCK,2LP78SV8CM1HB001R,BFQ 1898,3408,DIESEL,2,9701.93,307829,False,True,True,False
ZW-PH-6886422154,Volkswagen,Passat,2025,HATCHBACK,K1WY3GEGLEK8D4JPX,XQU 6842,1793,PETROL,5,24847.26,17391,True,True,True,False
ZW-PH-6886422154,Mazda,Atenza,2019,HATCHBACK,1XT3BKSG774695JA2,YZO 2367,1549,HYBRID,5,10800.4,112147,True,True,True,False
ZW-PH-8109538363,BMW,X3,2019,HATCHBACK,YEXWDAE87CLAZPPKZ,OLA 2951,1779,HYBRID,5,6075.35,148959,False,True,True,False
ZW-PH-8109538363,Mercedes-Benz,C-Class,2015,SEDAN,HE1Y2G05H6S82R14D,FFI 8682,1876,DIESEL,5,15876.02,235847,True,True,True,True
ZW-PH-4547258124,Mazda,Atenza,2007,SEDAN,84YA061XZZRNCE17L,WGH 7081,2105,PETROL,5,7456.36,344041,False,True,True,False
ZW-PH-9229331353,Mitsubishi,Pajero,2025,SUV,ABF8T2GJKNGW4YNVV,ABV 6252,3760,DIESEL,7,12252.99,18912,False,True,True,False
ZW-PH-0594595012,Isuzu,MU-X,2003,TRUCK,9EU3L15S433ZEUGTW,SZA 1592,3634,DIESEL,5,5179.35,498776,False,True,True,False
ZW-PH-0594595012,Isuzu,MU-X,2004,TRUCK,4DPPZXFTVWR3HK5LR,SVX 6316,3747,DIESEL,5,2639.73,522907,True,True,False,False
ZW-PH-3427554000,Mercedes-Benz,Sprinter,2008,HATCHBACK,NLMF9TSVUTBB33H5U,POI 3100,1846,PETROL,5,12891.21,309855,False,True,True,False
ZW-PH-3427554000,Suzuki,Swift,2013,SEDAN,0MHFEJE6C6KN80U8F,URV 3077,1338,PETROL,5,4370.78,298260,True,True,True,False
ZW-PH-0834937982,Mitsubishi,Colt,2019,SUV,ETSA00YWKK0CPHY0B,VSC 5747,3253,DIESEL,7,4073.93,166886,True,True,True,False
ZW-PH-0834937982,Honda,Fit,2011,SEDAN,CU815RRZ649NCDPJM,FDP 6772,1520,PETROL,5,2150.9,343533,False,True,True,False
ZW-PH-0115571215,Nissan,Note,2008,SEDAN,LW0GRA6003AX085AF,HAU 8192,1823,HYBRID,5,4889.37,388198,False,True,True,False
ZW-PH-4330920359,Mercedes-Benz,Vito,2014,SEDAN,GYJ0HZ0JGR4P3N065,ACT 7601,1296,PETROL,5,21223.27,265344,False,True,True,False
ZW-PH-9661489675,BMW,5 Series,2023,SEDAN,B6NBSG5A8MBSXB84P,DRN 2577,1582,DIESEL,5,21669.52,52099,True,True,True,False
ZW-PH-4849000297,Mercedes-Benz,E-Class,2016,SEDAN,YL0L80Z8B3JUP8LY3,ESE 2326,1329,PETROL,5,22398.4,212100,True,True,True,False
ZW-PH-4849000297,Mitsubishi,L200,2021,SUV,GPVX4BLP831XL1FU6,XLT 6540,4947,DIESEL,7,17084.35,98736,True,True,True,False
ZW-PH-3408315273,Honda,Accord,2012,HATCHBACK,RFEPCMB0KB9AZL66P,LPW 1465,2416,DIESEL,5,4598.26,226003,False,True,True,False
ZW-PH-3408315273,Suzuki,Dzire,2014,SEDAN,PK1PNWJAZ3EWDJL3E,MAV 1694,2476,PETROL,5,4268.53,223833,False,True,True,True
ZW-PH-2042286094,Toyota,Wish,2017,SEDAN,8X6TVUJCEJ1L1TK7A,WEE 0785,1333,DIESEL,5,20527.6,193094,True,True,True,False
ZW-PH-3306330358,Mazda,Axela,2008,SEDAN,LCXTPHDZL93ARW2KN,UNA 2263,2400,DIESEL,5,6947.87,321162,False,True,True,False
ZW-PH-6539430749,Toyota,RunX,2014,HATCHBACK,YY937YZ19G05N125J,JRG 0989,1891,DIESEL,5,3664.85,227212,False,True,True,False
ZW-PH-6539430749,Ford,Everest,2003,TRUCK,WP8MLE2BDUGB98350,OZZ 8763,2766,DIESEL,2,3881.73,524818,False,True,True,False
ZW-PH-1951945356,Suzuki,Jimny,2012,SEDAN,VFMTJBX9ZWMY01ZDL,ZKZ 3616,1758,PETROL,5,4715.86,229747,False,True,True,False
ZW-PH-5044875936,Toyota,Yaris,2007,SEDAN,E0LUJWEBBZNAEUZRS,HHI 3524,1878,PETROL,5,5970.42,393806,False,True,True,False
ZW-PH-0383372447,Nissan,Navara,2005,TRUCK,DP3GF949VF6YUYGYY,HGR 5894,3414,DIESEL,5,5930.33,468369,False,True,True,False
ZW-PH-3022725700,Mercedes-Benz,Vito,2018,HATCHBACK,7SSZMYBW6JHCGHP4Z,ITD 0025,1925,PETROL,5,19225.14,131718,False,True,True,False
ZW-PH-3022725700,Suzuki,Dzire,2012,SEDAN,LTB5TRC6H1FSHT4UR,ISF 3194,1212,PETROL,5,3084.89,300288,False,True,True,True
ZW-PH-3748910350,BMW,X3,2010,HATCHBACK,VPZ74YRAAKG1HM9DB,LGS 4422,1325,PETROL,5,14644.84,321293,False,True,True,False
ZW-PH-7252537244,Volkswagen,Polo,2018,HATCHBACK,CEEGB8H7B15UT02RK,SQH 3471,1743,PETROL,5,12672.86,166827,False,True,True,False
ZW-PH-5729200751,Honda,HR-V,2013,SEDAN,5KUT6741E92R3EAGU,KVO 6273,2495,DIESEL,5,2998.01,287757,False,True,True,False
ZW-PH-5729200751,Ford,Ranger,2010,TRUCK,8DNBC1G94ZCRM9PUU,PSK 1578,3809,DIESEL,5,3404.57,270495,True,True,True,False
ZW-PH-1746420702,Ford,Focus,2020,TRUCK,ZDWND4G3L7S3GMKV7,SXU 8920,4075,PETROL,2,19599.31,90666,True,True,True,False
ZW-PH-0543403332,Nissan,NP300,2009,SEDAN,H8VVL5WPAY4467S3W,YRA 9154,1220,PETROL,5,10718.4,282838,False,True,True,False
ZW-PH-1901740061,Isuzu,MU-X,2005,TRUCK,TW1HLYDLT7GFH6CWV,QVP 7721,4979,PETROL,2,5349.77,328314,False,True,True,False
ZW-PH-7796641498,Suzuki,Dzire,2018,SEDAN,JM8877YXKL3WKUMGK,ECM 3145,1903,PETROL,5,5666.94,172878,False,True,True,False
ZW-PH-8841811065,BMW,1 Series,2016,SEDAN,KC2SDJE0ALL3CRT06,KGK 9014,1376,PETROL,5,22983.94,160955,True,True,True,False
ZW-PH-9300098670,Suzuki,Alto,2016,SEDAN,ZFWZD5R4WRB995J8U,JRY 9695,1320,PETROL,5,7144.43,236927,False,True,True,False
ZW-PH-9300098670,Honda,Civic,2011,HATCHBACK,UP8D8JZRAKYATPG8Z,GZW 8706,1306,PETROL,5,6965.56,242739,False,True,True,False
ZW-PH-6649334610,BMW,5 Series,2008,HATCHBACK,TJRRWESDSJ5AGF3LX,GTT 7320,2136,PETROL,5,3080.66,396769,False,True,True,False
ZW-PH-1375864413,Nissan,March,2017,SEDAN,5AWGVBHLM2GXLEDMW,KIA 6964,1573,PETROL,5,8426.27,201904,False,True,True,False
ZW-PH-6706387590,Mercedes-Benz,ML-Class,2017,SEDAN,B6XNUJC3Y8XDCZ13L,ZQI 8869,1384,PETROL,5,31748.04,164420,True,True,True,False
ZW-PH-3561720069,Mazda,CX-5,2016,SEDAN,7KJFFWM3KEZKHXF9T,UPG 3806,1397,HYBRID,5,10110.23,242492,False,True,True,False
ZW-PH-8652147972,Nissan,X-Trail,2012,HATCHBACK,WN1BHNL9KHP6WCKZ6,RCQ 4272,2422,PETROL,5,10648.57,274896,True,True,True,False
ZW-PH-4160491207,Nissan,Hardbody,2011,SEDAN,9FYWVNE7H8D2NWR87,IFW 0104,1278,PETROL,5,3161.78,255857,False,True,True,False
ZW-PH-3506273036,Ford,Everest,2012,TRUCK,HV42103XKXMT7ECFC,UUV 6381,2520,DIESEL,5,6733.03,315750,False,True,True,True
ZW-PH-4332067449,Nissan,March,2005,SEDAN,DZEY9VAUFC1J07JZL,SFK 0205,2310,PETROL,5,7980.15,509358,True,True,True,False
ZW-PH-4332067449,Honda,Accord,2015,SEDAN,A6M7M1P1MD980RUXH,JBK 2635,2386,PETROL,5,9054.14,245073,True,True,True,False
ZW-PH-4332067449,Isuzu,MU-X,2012,TRUCK,9CD6JTYDE1XN7ARPM,DHS 9399,3812,PETROL,2,7975.84,339405,True,True,True,True
ZW-PH-6837976380,Mitsubishi,L200,2009,SUV,3X9PUHV53AYU0B8WH,QDK 0743,4292,DIESEL,7,9698.05,366861,True,True,True,True
ZW-PH-1235709146,Suzuki,Swift,2004,SEDAN,RKUNF16STD4YNWZR5,NWE 5638,2449,PETROL,5,4628.05,338926,False,True,True,False
ZW-PH-7225327800,Suzuki,Dzire,2013,HATCHBACK,RP4AMRF062SU4L380,AJT 1495,2174,PETROL,5,3882.89,253364,True,True,True,False
ZW-PH-6750875453,Volkswagen,Passat,2017,SEDAN,M7XSSFVSFUVMR2LMC,IOK 4129,2278,PETROL,5,15893.71,215483,True,True,True,False
ZW-PH-6750875453,BMW,X3,2015,SEDAN,BY0N3JGHTBTWTF8TY,COV 1636,1316,PETROL,5,5153.85,274042,True,True,True,False
ZW-PH-6750875453,Mitsubishi,Outlander,2017,SUV,J96VKSYW4BBLC4XA1,HVB 4339,4342,DIESEL,5,12096.01,204027,True,True,True,False
ZW-PH-0945393772,Toyota,RunX,2022,SEDAN,6JN7J0C9SRSHY42CC,SIN 4918,1970,PETROL,5,24664.48,74505,True,True,True,False
ZW-PH-1929324371,BMW,X1,2005,SEDAN,YU68CYPAPCDXANUSA,MUI 4213,1365,PETROL,5,11651.37,480074,False,True,True,False
ZW-PH-0476692648,Toyota,Raum,2005,SEDAN,WEF8X42A4685MHN77,QUS 5213,1953,HYBRID,5,3916.72,456147,True,True,True,True
ZW-PH-2826458937,Mazda,Premacy,2019,SEDAN,4X6SCYYZP1TLVF4P4,XDH 3536,2183,PETROL,5,13740.49,139644,False,True,True,False
ZW-PH-1514165679,Isuzu,D-Max,2022,TRUCK,YUPCD5UXLBPDCX104,ACZ 6450,2752,DIESEL,5,15664.85,82701,False,True,True,False
ZW-PH-3470416549,Honda,Accord,2016,SEDAN,A91WVFYEDML32Y0GA,SJV 5369,2121,PETROL,5,3559.47,154262,False,True,True,True
ZW-PH-1172539628,Volkswagen,Tiguan,2008,HATCHBACK,PWNJXTR5KGVFH1ADB,HPC 0825,2225,PETROL,5,2366.63,336048,False,True,True,False
ZW-PH-6300890484,Mitsubishi,ASX,2021,SUV,2BMZDR3WXGXNZJTFN,LPN 4505,3270,PETROL,5,13153.86,111132,True,True,True,False
ZW-PH-1667260023,BMW,5 Series,2014,HATCHBACK,UNZKDMK39113AB2AB,VMN 4889,2403,DIESEL,5,12854.79,284717,False,True,True,False
ZW-PH-2750265283,Honda,HR-V,2014,HATCHBACK,90BET00Y1GTKPD514,VMU 5929,2004,PETROL,5,6329.75,221663,False,True,True,False
ZW-PH-2845284666,Nissan,NP300,2015,SEDAN,2VWXCG7EPF9VSFSH4,GAP 4557,1456,DIESEL,5,9629.85,186384,False,True,True,False
ZW-PH-4179698044,BMW,1 Series,2010,HATCHBACK,X08KB5RHAF6N2F0Z5,ZIE 0500,1571,HYBRID,5,4454.03,303788,False,True,True,False
ZW-PH-6399528501,Nissan,Hardbody,2013,SEDAN,VFFHZ04K9YL78EPZA,LBB 2706,2314,PETROL,5,4467.64,226774,False,True,True,False
ZW-PH-0891867456,Volkswagen,Passat,2013,SEDAN,06CVWLC119AJGCDF7,XAM 2666,1795,PETROL,5,6496.6,258777,False,True,True,False
ZW-PH-0891867456,Mercedes-Benz,Sprinter,2011,SEDAN,KELAU19CLVJZ456ZP,IAL 6521,2009,DIESEL,5,13002.24,326494,False,True,True,False
ZW-PH-0167359392,Mercedes-Benz,E-Class,2011,SEDAN,V3SP4YR472FDVR5CZ,DAO 6792,1508,PETROL,5,8257.43,349750,False,True,True,False
ZW-PH-0167359392,Mitsubishi,Outlander,2019,SUV,V46XDRCUVFH0MDMAZ,QGZ 6085,3069,PETROL,7,19627.73,156592,True,True,True,False
ZW-PH-4579715942,Isuzu,Trooper,2013,TRUCK,1CR7P8D1C17JNSX65,EMZ 8640,4615,DIESEL,2,5999.21,251801,False,True,True,False
ZW-PH-5889077071,Mazda,Atenza,2007,SEDAN,R3SGAG775G55AVCAP,LVP 0215,2205,DIESEL,5,1044.44,411513,False,True,True,False
ZW-PH-1189153594,Nissan,Hardbody,2010,HATCHBACK,VGJJXSU1B41GFV9RN,CJH 8031,2202,PETROL,5,7762.43,273094,False,True,True,False
ZW-PH-1189153594,Ford,Everest,2022,TRUCK,P9SCXB93FZTM76LS8,RXE 0632,3693,PETROL,2,18955.19,66441,True,True,True,True
ZW-PH-5018228341,Mercedes-Benz,E-Class,2013,SEDAN,68VCKM5H0EJTY1924,OST 4196,2359,PETROL,5,13356.15,240740,False,True,True,False
ZW-PH-1376380465,Honda,HR-V,2012,SEDAN,GZFD57KWBNPAUTPEB,UYL 1248,1856,PETROL,5,4464.1,278463,True,True,True,False
ZW-PH-9827127267,Ford,Fiesta,2022,TRUCK,ZFUM6CMT08L3HR2YB,OPE 3019,2526,PETROL,2,10227.56,89510,False,True,True,False
ZW-PH-9827127267,BMW,3 Series,2018,SEDAN,9AZANLCVPWZ4UYVLY,RZK 0315,2037,PETROL,5,12207.61,188574,False,True,True,False
ZW-PH-9827127267,Mazda,Premacy,2016,HATCHBACK,PD00ESKHCCATE5UDD,SGQ 1952,1699,PETROL,5,2698.33,151032,True,True,True,False
ZW-PH-0276684412,BMW,5 Series,2015,SEDAN,0F46PU3EZ06V1VPNV,ZKC 4142,1327,PETROL,5,18684.49,183631,False,True,True,False
ZW-PH-4178649976,Mazda,BT-50,2022,SEDAN,4KYZHDEVAR89FDVH4,JFZ 0518,2401,DIESEL,5,5890.85,67059,True,True,True,False
ZW-PH-7610371014,Volkswagen,Golf,2004,SEDAN,XYM6SKU3TEAP8SPKX,DEW 0536,2404,DIESEL,5,6100.22,334539,False,True,True,False
ZW-PH-1650049204,Nissan,Qashqai,2009,SEDAN,T81FZGZNPRU3KRMYH,BZS 4834,1960,HYBRID,5,6132.56,270293,True,True,True,False
ZW-PH-5402387245,Isuzu,Trooper,2014,TRUCK,MX2G7ZY66E4W8X9XZ,AUA 0836,2818,PETROL,5,12344.0,207083,True,True,True,False
ZW-PH-5017273113,Mazda,Premacy,2024,SEDAN,9PX4517YV3C6Y98JC,ADF 8764,2219,PETROL,5,9912.58,30696,False,True,True,False
ZW-PH-5017273113,Mercedes-Benz,GLE,2013,HATCHBACK,7CRM93VPR2JHKU64C,LVT 9147,2122,PETROL,5,7184.11,251384,False,True,True,False
ZW-PH-2726235670,Mitsubishi,Pajero,2020,SUV,JC528FBHEPXVE75XG,YOW 3132,2453,PETROL,5,12625.96,105308,False,True,True,False
ZW-PH-6901187879,Mitsubishi,Colt,2020,SUV,DJB4ED81PAJ5ZTFRR,RBV 1253,3402,PETROL,5,20459.6,106224,False,True,True,False
ZW-PH-5919799864,Honda,Stream,2002,HATCHBACK,9EV4XF1LWG6KHJCGU,ZEV 9777,2442,PETROL,5,3745.94,585777,True,True,True,True
ZW-PH-2681768277,Toyota,Yaris,2012,SEDAN,L22MHZ1JH6HN7P4GB,GTX 1406,1879,PETROL,5,3591.34,259931,False,True,True,False
ZW-PH-7071913427,Suzuki,Dzire,2006,SEDAN,2XARNDDZ20H33M0A9,DDZ 3445,1736,PETROL,5,1686.16,397749,False,True,False,False
ZW-PH-0678511490,Honda,Fit,2016,HATCHBACK,AZH59BABW4DVB846D,MYA 3011,2344,DIESEL,5,12348.76,241678,False,True,True,False
ZW-PH-8514870982,Toyota,Fortuner,2019,SUV,P15W76NHSV8CYF871,NVL 2008,4370,PETROL,5,17012.64,141270,True,True,True,True
ZW-PH-8514870982,Toyota,Wish,2014,SEDAN,7NBTWTF64ADK2DBCY,MIU 4189,2161,PETROL,5,4167.31,195018,False,True,True,False
ZW-PH-1939228392,Toyota,Prado,2014,SEDAN,CDV3617JFUTMYR5V5,NVJ 8274,1759,PETROL,5,14256.94,203526,False,True,True,False
ZW-PH-1422196195,Mazda,BT-50,2015,SEDAN,N3GNJXYVS9X0VVFML,KHV 5115,1907,PETROL,5,8252.3,226385,False,True,True,False
ZW-PH-6916860445,Toyota,Wish,2017,SEDAN,VP4V2K5PBTTTWUN5U,WWK 8881,1486,PETROL,5,16362.4,149325,False,True,True,True
ZW-PH-5629556524,Isuzu,KB,2010,TRUCK,V502H13C1CMEKTY9C,BOK 1193,4663,DIESEL,5,10578.56,280327,True,True,True,False
ZW-PH-1570723383,Nissan,Navara,2022,TRUCK,DZ9196DPU3SZ6MYV7,LJE 9670,4807,DIESEL,5,20005.06,73988,True,True,True,False
ZW-PH-6271764781,Mercedes-Benz,C-Class,2022,SEDAN,9JSGD7WY68SBG497A,KDH 0944,2496,PETROL,5,13656.76,92389,True,True,True,False
ZW-PH-8654929766,Ford,EcoSport,2015,TRUCK,L1JSLBBNYM6Z6J22N,KQI 3958,4792,PETROL,5,10053.04,226176,True,True,True,False
ZW-PH-5759283643,Toyota,Fortuner,2001,SUV,WGTTU7JC2E53SBEED,NTR 5720,3098,DIESEL,5,4085.99,589051,False,False,True,False
ZW-PH-6302824447,Mitsubishi,ASX,2008,SUV,JWVDDMTA9GJKF6P0L,AQC 3331,3205,PETROL,5,7501.58,271323,True,True,True,False
ZW-PH-3770574709,Honda,HR-V,2009,SEDAN,29VKBA3N3ZG10XJZL,VWA 1235,1582,PETROL,5,1955.92,271519,True,True,True,False
ZW-PH-0395218957,Volkswagen,Tiguan,2020,SEDAN,G9KDVDRD1CUE73Y8P,GCE 1837,1595,PETROL,5,6757.4,116105,False,True,True,True
ZW-PH-6899777699,Mazda,Axela,2015,HATCHBACK,DHJPJBR77TYFW82YT,RAJ 6825,1594,PETROL,5,5924.17,250221,False,True,True,False
ZW-PH-0531780201,Volkswagen,Passat,2014,HATCHBACK,EN64B166DET0HYKA7,JYP 8463,1338,PETROL,5,11408.34,213483,False,True,True,False
ZW-PH-0531780201,Ford,Ranger,2006,TRUCK,2VKSPFVF50KSYAZD5,DEG 6710,3663,PETROL,5,9773.01,461439,True,True,True,False
ZW-PH-0531780201,Mitsubishi,Colt,2016,SUV,4M9SABRKSJVTLDAW6,CXM 8397,3325,DIESEL,5,7019.34,192155,True,True,True,False
ZW-PH-8643456693,Suzuki,Vitara,2025,SEDAN,CVBWTASX2U8XEYCTG,GJG 3972,2392,DIESEL,5,16315.18,26192,True,True,True,True
ZW-PH-6355099364,Ford,EcoSport,2004,TRUCK,9V2B3XVZMRU7W5CXC,YKR 5249,4393,DIESEL,5,6798.39,434608,True,False,True,False
ZW-PH-6355099364,Volkswagen,Polo,2017,SEDAN,HJNEZ14XXA1LAED00,VRF 5155,1998,PETROL,5,6864.49,149831,True,True,True,False
ZW-PH-1830575668,BMW,X1,2013,SEDAN,4VHGFAH5MXSV4NLFW,VSB 5844,2477,DIESEL,5,18422.73,246384,False,True,True,False
ZW-PH-1830575668,Mazda,BT-50,2016,SEDAN,UE143FZWXVVX5X310,YLD 1023,2497,PETROL,5,9760.26,223887,True,True,True,True
